,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTGS,ATGS,HTGC,ATGC,AGHSF,AGASF,AGHSC,AGASC,AGHSTF,AGASTF,AGHSTC,AGASTC,AGHF,AGAF,AGHCF,AGACF,AGHCC,AGACC,AGHY,AGAY,AGHR,AGAR,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,HTSD,ATSD,HTSTD,ATSTD,HTCD,ATCD
0,2017-08-06,Aves,Sp Lisbon,0,2,A,12,12,2,9,6,3,15,16,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-08-06,Setubal,Moreirense,1,1,D,6,12,2,4,4,8,18,22,1,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-08-07,Feirense,Tondela,1,1,D,12,13,5,6,5,3,19,25,4,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-08-07,Portimonense,Boavista,2,1,H,12,5,4,2,9,4,14,10,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-08-07,Rio Ave,Belenenses,1,0,H,11,10,5,3,4,8,17,23,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2017-08-08,Maritimo,Pacos Ferreira,1,0,H,7,4,3,1,0,7,13,14,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2017-08-09,Benfica,Sp Braga,3,1,H,15,6,9,1,6,2,13,18,2,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2017-08-09,Porto,Estoril,4,0,H,17,10,8,4,10,5,18,12,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2017-08-10,Guimaraes,Chaves,3,2,H,16,15,8,3,9,7,21,13,1,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,1.0,MMMMM,MMMMM,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2017-08-11,Sp Lisbon,Setubal,1,0,H,12,3,5,1,7,1,16,24,1,2,0,0,2,1,0,1,6.0,3.0,6.0,6.0,4.5,1.0,1.0,2.0,8.0,9.0,1.5,2.0,3.0,4.0,0.0,0.5,0.0,0.5,1.5,0.5,W,D,M,M,M,M,M,M,M,M,2.0,WMMMM,DMMMM,3,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,-3.0,3.5,-1.0,-1.5,-2.0
10,2017-08-12,Belenenses,Maritimo,1,0,H,10,7,4,5,9,4,20,18,3,1,0,0,0,1,1,0,5.0,3.5,5.5,2.0,1.5,1.5,2.5,0.5,11.5,6.5,4.0,0.0,2.0,3.5,1.0,1.0,0.0,0.0,0.0,1.5,L,W,M,M,M,M,M,M,M,M,2.0,LMMMM,WMMMM,0,3,0,0,0,0,0,0,0,0,-0.5,0.5,-1.5,-1.5,-0.5,1.5,-1.0,1.0,2.0,-3.5
11,2017-08-12,Boavista,Rio Ave,1,2,A,5,7,2,2,2,3,17,17,3,3,0,0,1,1,2,0,2.5,5.5,6.0,5.0,1.0,2.5,2.0,1.5,5.0,8.5,2.0,2.0,4.5,4.0,0.5,1.0,0.0,0.0,0.0,1.5,L,W,M,M,M,M,M,M,M,M,2.0,LMMMM,WMMMM,0,3,0,0,0,0,0,0,0,0,-0.5,0.5,-1.5,-1.5,-3.5,0.5,-1.0,1.0,-2.5,-2.0
12,2017-08-12,Moreirense,Feirense,0,0,D,11,6,0,4,8,4,18,23,1,2,0,0,1,1,1,1,6.0,6.0,3.0,6.5,2.0,2.5,1.0,3.0,11.0,9.5,4.0,2.5,2.0,1.5,1.5,2.0,0.0,0.0,0.5,0.5,D,D,M,M,M,M,M,M,M,M,2.0,DMMMM,DMMMM,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,-0.5,1.0,-0.5,2.0,1.0
13,2017-08-13,Pacos Ferreira,Aves,2,2,D,16,7,5,3,2,3,17,20,1,3,0,0,0,0,1,2,2.0,6.0,3.5,6.0,0.5,1.0,1.5,4.5,7.0,7.5,3.5,3.0,0.0,1.5,1.0,0.5,0.0,0.0,0.0,0.0,L,L,M,M,M,M,M,M,M,M,2.0,LMMMM,LMMMM,0,0,0,0,0,0,0,0,0,0,-0.5,-1.0,0.0,0.0,-1.5,0.0,-1.0,-3.5,3.5,1.5
14,2017-08-13,Sp Braga,Portimonense,2,1,H,8,8,4,1,5,7,14,21,3,3,0,0,1,2,3,1,3.0,6.0,7.5,2.5,0.5,2.0,4.5,1.0,9.0,7.0,1.0,4.5,3.0,2.0,1.5,0.5,0.0,0.0,0.0,1.5,L,W,M,M,M,M,M,M,M,M,2.0,LMMMM,WMMMM,0,3,0,0,0,0,0,0,0,0,-1.0,0.5,-1.5,-1.5,-4.5,3.5,-4.0,1.0,-2.0,2.5
15,2017-08-13,Tondela,Porto,0,1,A,5,15,2,6,2,6,22,10,3,2,0,0,1,4,1,0,6.5,8.5,6.0,5.0,3.0,4.0,2.5,2.0,12.5,9.0,1.5,5.0,2.5,2.5,0.5,0.5,0.0,0.0,0.5,1.5,D,W,M,M,M,M,M,M,M,M,2.0,DMMMM,WMMMM,1,3,0,0,0,0,0,0,0,0,0.0,2.0,-1.0,-1.0,0.5,3.5,0.5,2.0,-1.0,2.5
16,2017-08-14,Chaves,Benfica,0,1,A,9,21,4,9,5,13,12,15,1,2,0,0,2,3,3,1,7.5,7.5,8.0,3.0,1.5,4.5,4.0,0.5,6.5,6.5,3.5,3.0,4.5,1.0,2.0,1.0,0.0,0.0,0.0,1.5,L,W,M,M,M,M,M,M,M,M,2.0,LMMMM,WMMMM,0,3,0,0,0,0,0,0,0,0,-0.5,1.0,-1.5,-1.5,-0.5,4.5,-2.5,4.0,-1.0,2.0
17,2017-08-14,Estoril,Guimaraes,3,0,H,18,11,5,1,4,7,16,13,2,3,1,2,0,3,4,2,5.0,8.0,8.5,7.5,2.0,4.0,4.0,1.5,6.0,10.5,2.5,4.5,5.0,3.5,0.5,0.5,0.0,0.0,0.0,1.5,L,W,M,M,M,M,M,M,M,M,2.0,LMMMM,WMMMM,0,3,0,0,0,0,0,0,0,0,-2.0,0.5,-1.5,-1.5,-3.5,0.5,-2.0,2.5,-2.5,1.0
18,2017-08-18,Rio Ave,Portimonense,2,0,H,11,11,7,4,4,6,15,11,0,0,0,0,3,3,1,3,6.0,6.666666666666667,5.0,4.333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,2.0,11.333333333333334,11.666666666666666,2.3333333333333335,5.333333333333333,3.3333333333333335,3.0,1.6666666666666667,1.3333333333333333,0.0,0.0,2.0,1.0,W,L,W,W,M,M,M,M,M,M,3.0,WWMMM,LWMMM,6,3,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,1.0,1.0,1.0,2.3333333333333335,0.6666666666666666,-0.3333333333333333,-1.0,2.3333333333333335
19,2017-08-19,Benfica,Belenenses,5,0,H,20,7,14,4,6,2,22,11,0,1,0,0,4,1,1,1,12.0,6.666666666666667,5.0,6.0,6.0,2.3333333333333335,1.6666666666666667,3.3333333333333335,9.333333333333334,14.333333333333334,6.333333333333333,5.666666666666667,2.3333333333333335,2.6666666666666665,1.3333333333333333,1.6666666666666667,0.0,0.0,2.0,1.0,W,W,W,L,M,M,M,M,M,M,3.0,WWMMM,WLMMM,6,3,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,7.0,0.6666666666666666,4.333333333333333,-1.0,4.0,3.0
20,2017-08-19,Guimaraes,Sp Lisbon,0,5,A,8,13,3,10,5,3,18,20,3,2,0,0,3,3,5,0,9.0,8.0,11.0,5.0,3.0,4.666666666666667,2.6666666666666665,1.0,11.333333333333334,10.666666666666666,5.333333333333333,3.3333333333333335,3.6666666666666665,2.3333333333333335,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,2.0,L,W,W,W,M,M,M,M,M,M,3.0,LWMMM,WWMMM,3,6,0,0,0,0,0,0,0,0,-0.6666666666666666,1.0,-1.0,-1.0,-2.0,3.0,0.3333333333333333,3.6666666666666665,1.6666666666666667,1.0
21,2017-08-19,Tondela,Estoril,2,3,A,14,8,7,4,6,1,23,18,3,2,0,0,1,3,2,4,6.0,9.333333333333334,9.0,9.333333333333334,2.6666666666666665,3.0,3.6666666666666665,3.0,15.666666666666666,9.333333333333334,1.6666666666666667,3.0,3.6666666666666665,5.666666666666667,1.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,L,W,D,L,M,M,M,M,M,M,3.0,LDMMM,WLMMM,1,3,0,0,0,0,0,0,0,0,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-0.6666666666666666,-3.0,0.0,-1.0,0.0,-2.0,-2.6666666666666665
22,2017-08-20,Aves,Sp Braga,0,2,A,9,18,4,9,4,8,14,10,1,0,1,0,2,3,4,4,6.333333333333333,4.666666666666667,9.333333333333334,7.666666666666667,1.6666666666666667,1.6666666666666667,4.666666666666667,3.3333333333333335,11.666666666666666,10.666666666666666,3.0,2.3333333333333335,1.6666666666666667,4.333333333333333,1.3333333333333333,2.0,0.0,0.0,0.3333333333333333,1.0,D,W,L,L,M,M,M,M,M,M,3.0,DLMMM,WLMMM,1,3,0,0,0,0,0,0,0,0,-0.6666666666666666,-0.3333333333333333,-0.6666666666666666,-0.6666666666666666,-3.0,-3.0,-3.0,-1.6666666666666667,1.3333333333333333,-2.0
23,2017-08-20,Maritimo,Boavista,1,0,H,10,9,2,1,2,6,20,10,0,1,0,0,1,2,1,4,4.666666666666667,3.3333333333333335,4.666666666666667,6.333333333333333,2.6666666666666665,1.3333333333333333,1.6666666666666667,2.0,10.333333333333334,9.0,1.3333333333333333,2.0,5.333333333333333,4.0,1.0,1.3333333333333333,0.0,0.0,1.0,0.0,L,L,W,L,M,M,M,M,M,M,3.0,LWMMM,LLMMM,3,0,0,0,0,0,0,0,0,0,0.0,-0.6666666666666666,1.0,1.0,0.0,-3.0,1.0,-0.6666666666666666,-4.0,-2.0
24,2017-08-20,Porto,Moreirense,3,0,H,27,6,11,2,13,3,12,9,0,2,0,0,5,1,0,1,10.666666666666666,7.666666666666667,5.0,4.0,4.666666666666667,1.3333333333333333,2.0,2.0,9.333333333333334,13.333333333333334,5.333333333333333,5.333333333333333,2.3333333333333335,2.6666666666666665,1.0,1.3333333333333333,0.0,0.0,2.0,0.6666666666666666,W,D,W,D,M,M,M,M,M,M,3.0,WWMMM,DDMMM,6,2,0,0,0,0,0,0,0,0,1.6666666666666667,0.0,1.3333333333333333,1.3333333333333333,5.666666666666667,3.6666666666666665,2.6666666666666665,-0.6666666666666666,3.0,2.6666666666666665
25,2017-08-20,Setubal,Chaves,1,1,D,19,5,9,2,8,1,16,16,1,4,0,1,1,2,2,4,3.0,8.0,8.0,12.333333333333334,1.0,2.3333333333333335,3.0,5.666666666666667,14.0,8.333333333333334,1.6666666666666667,4.0,5.0,7.333333333333333,1.0,1.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,L,L,D,L,M,M,M,M,M,M,3.0,LDMMM,LLMMM,1,0,0,0,0,0,0,0,0,0,-0.3333333333333333,-0.6666666666666666,0.3333333333333333,0.3333333333333333,-5.0,-4.333333333333333,-2.0,-3.3333333333333335,-3.3333333333333335,-3.3333333333333335
26,2017-08-21,Feirense,Pacos Ferreira,2,1,H,12,12,7,3,5,5,20,18,2,2,0,0,1,2,1,3,6.0,6.666666666666667,8.0,4.666666666666667,3.0,2.0,2.0,2.0,14.0,10.333333333333334,3.0,3.0,3.6666666666666665,1.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,D,D,D,L,M,M,M,M,M,M,3.0,DDMMM,DLMMM,2,1,0,0,0,0,0,0,0,0,0.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-2.0,2.0,1.0,0.0,-0.6666666666666666,2.0
27,2017-08-25,Belenenses,Setubal,1,1,D,12,12,5,4,6,6,24,16,3,2,1,0,1,2,6,3,6.75,7.0,9.5,7.25,2.75,3.0,6.0,2.75,13.5,14.5,4.75,3.25,3.5,4.0,1.5,1.0,0.0,0.25,0.75,0.5,L,D,W,L,L,D,M,M,M,M,4.0,LWLMM,DLDMM,3,2,0,0,0,0,0,0,0,0,-1.25,-0.25,0.25,0.25,-2.75,-0.25,-3.25,0.25,1.25,-0.75
28,2017-08-26,Chaves,Feirense,0,2,A,17,7,5,5,13,3,12,14,1,4,0,0,3,3,5,2,7.25,7.5,14.0,9.0,2.25,4.0,6.5,2.25,10.25,15.5,3.25,3.5,7.5,4.0,2.25,2.0,0.25,0.0,0.25,1.25,D,W,L,D,L,D,M,M,M,M,4.0,DLLMM,WDDMM,1,5,0,0,0,0,0,0,0,0,-0.5,0.25,-1.0,-1.0,-6.75,-1.5,-4.25,1.75,-4.25,-0.5
29,2017-08-26,Moreirense,Tondela,0,3,A,11,12,3,6,8,5,11,21,3,1,1,0,1,3,4,5,7.25,8.0,9.75,8.75,1.5,3.75,4.25,3.75,12.25,17.5,4.75,2.75,5.25,3.0,1.5,1.75,0.0,0.0,0.5,0.25,L,L,D,L,D,D,M,M,M,M,4.0,LDDMM,LLDMM,2,1,0,0,0,0,0,0,0,0,-0.75,-0.5,0.25,0.25,-2.5,-0.75,-2.75,0.0,-0.5,-0.25
30,2017-08-26,Pacos Ferreira,Guimaraes,0,0,D,7,14,4,2,4,7,14,20,3,4,1,0,3,3,5,10,8.0,8.75,6.5,11.5,2.25,3.0,3.25,4.5,12.25,13.0,3.5,5.25,2.0,3.5,1.25,1.75,0.0,0.5,0.25,0.75,L,L,D,L,L,W,M,M,M,M,4.0,LDLMM,LLWMM,1,3,0,0,0,0,0,0,0,0,-0.5,-1.75,-0.5,-0.5,1.5,-2.75,-1.0,-1.5,1.5,1.75
31,2017-08-26,Rio Ave,Benfica,1,1,D,9,10,3,4,4,5,16,26,4,2,0,0,5,9,1,1,7.25,14.0,6.5,5.5,3.5,8.0,2.25,2.25,12.25,12.5,2.75,6.25,4.0,2.25,1.25,1.0,0.0,0.0,2.25,2.25,W,W,W,W,W,W,M,M,M,M,4.0,WWWMM,WWWMM,9,9,0,0,0,0,0,0,0,0,1.0,2.0,0.0,0.0,0.75,8.5,1.25,5.75,-1.25,4.0
32,2017-08-27,Boavista,Aves,1,0,H,12,14,3,4,2,2,26,12,2,1,0,1,2,2,5,6,4.75,7.0,7.25,11.5,1.25,2.25,2.0,5.75,9.25,12.25,3.0,3.25,3.5,3.25,1.25,1.25,0.0,0.25,0.0,0.25,L,L,L,D,L,L,M,M,M,M,4.0,LLLMM,LDLMM,0,1,0,0,0,0,0,0,0,0,-0.75,-1.0,-0.25,-0.25,-2.5,-4.5,-0.75,-3.5,-0.5,0.0
33,2017-08-27,Sp Braga,Porto,0,1,A,14,21,0,7,5,7,21,10,3,4,0,0,5,8,4,0,8.0,14.75,8.0,5.25,3.5,6.25,3.5,2.0,10.5,10.0,3.75,7.25,4.25,2.5,1.5,0.75,0.0,0.0,1.5,2.25,W,W,W,W,L,W,M,M,M,M,4.0,WWLMM,WWWMM,6,9,0,0,0,0,0,0,0,0,0.25,2.0,-0.75,-0.75,0.0,9.5,0.0,4.25,-0.5,4.75
34,2017-08-27,Sp Lisbon,Estoril,2,1,H,13,8,4,3,7,3,18,24,4,5,0,0,8,6,0,6,9.25,9.0,5.75,10.5,6.0,3.25,1.5,4.0,13.0,11.5,3.25,2.5,3.0,5.75,0.75,1.25,0.0,0.25,2.25,1.5,W,W,W,W,W,L,M,M,M,M,4.0,WWWMM,WWLMM,9,6,0,0,0,0,0,0,0,0,2.0,0.0,0.75,0.75,3.5,-1.5,4.5,-0.75,0.25,-3.25
35,2017-08-28,Portimonense,Maritimo,1,2,A,13,7,3,3,4,5,11,15,1,3,0,0,3,2,5,1,7.75,6.0,6.0,5.75,2.25,2.5,3.25,1.5,11.5,12.75,5.5,1.5,3.25,5.5,1.0,0.75,0.0,0.0,0.75,1.5,L,W,L,L,W,W,M,M,M,M,4.0,LLWMM,WLWMM,3,6,0,0,0,0,0,0,0,0,-0.5,0.25,-0.75,-0.75,1.75,0.25,-1.0,1.0,2.25,-4.0
36,2017-09-08,Benfica,Portimonense,2,1,H,15,5,8,2,5,3,11,16,0,4,0,1,10,4,2,7,13.2,8.8,6.2,6.2,7.2,2.4,2.4,3.2,15.2,11.4,6.0,5.2,2.6,3.6,1.2,1.0,0.0,0.0,2.0,0.6,D,L,W,L,W,L,W,W,M,M,5.0,DWWWM,LLLWM,10,3,0,0,0,0,0,0,0,0,1.6,-0.6,1.4,1.4,7.0,2.6,4.8,-0.8,3.4,1.6
37,2017-09-08,Feirense,Sp Lisbon,2,3,A,10,13,7,10,5,10,13,16,3,1,0,0,5,10,2,1,7.4,10.0,10.6,6.2,4.2,5.6,2.8,1.8,15.2,14.0,3.4,4.0,5.8,3.0,2.4,1.4,0.0,0.0,1.6,2.4,W,W,W,W,D,W,D,W,M,M,5.0,WWDDM,WWWWM,8,12,0,0,0,0,0,0,0,0,0.6,1.8,-0.8,-0.8,-3.2,3.8,1.4,3.8,-2.4,1.0
38,2017-09-09,Maritimo,Rio Ave,1,0,H,9,4,4,1,8,3,16,21,0,3,0,1,4,6,2,2,6.2,7.6,7.2,7.2,2.6,3.4,1.8,2.6,13.2,13.0,2.2,3.0,5.2,4.2,1.2,1.8,0.0,0.0,1.8,2.0,W,D,W,W,L,W,W,W,M,M,5.0,WWLWM,DWWWM,9,10,0,0,0,0,0,0,0,0,0.4,0.8,-0.2,-0.2,-1.0,0.4,0.8,0.8,-3.0,-1.2
39,2017-09-09,Porto,Chaves,3,0,H,14,8,7,3,8,2,16,14,1,3,0,0,9,3,0,7,16.0,9.2,7.0,12.6,6.4,2.8,1.6,6.2,10.0,10.6,7.2,5.2,3.0,6.6,1.4,2.0,0.0,0.2,2.4,0.2,W,L,W,D,W,L,W,L,M,M,5.0,WWWWM,LDLLM,12,1,0,0,0,0,0,0,0,0,1.8,-0.8,2.2,2.2,9.0,-3.4,4.8,-3.4,4.2,-1.4
40,2017-09-09,Tondela,Pacos Ferreira,2,2,D,12,10,8,7,10,4,0,0,1,4,0,0,6,3,5,5,8.8,7.8,9.2,8.0,4.2,2.6,3.6,3.0,18.2,12.6,3.2,3.6,4.0,3.0,1.6,1.6,0.0,0.2,0.8,0.4,W,D,L,L,L,D,D,L,M,M,5.0,WLLDM,DLDLM,4,2,0,0,0,0,0,0,0,0,0.2,-0.4,0.4,0.4,-0.4,-0.2,0.6,-0.4,-0.8,0.6
41,2017-09-10,Estoril,Moreirense,0,2,A,13,6,8,4,7,4,0,0,2,3,0,0,7,1,8,7,8.8,8.0,11.0,10.2,3.2,1.8,4.0,4.6,14.0,12.0,2.6,5.4,6.0,5.2,2.0,1.8,0.2,0.2,1.2,0.4,L,L,W,L,W,D,L,D,M,M,5.0,LWWLM,LLDDM,6,2,0,0,0,0,0,0,0,0,-0.2,-1.2,0.8,0.8,-2.2,-2.2,-0.8,-2.8,-3.4,0.2
42,2017-09-10,Guimaraes,Boavista,1,0,H,7,5,4,5,10,5,0,0,1,1,0,0,3,3,10,5,9.8,6.2,10.6,8.6,2.8,1.6,4.4,2.4,14.4,12.6,5.6,2.8,3.6,3.2,2.2,1.4,0.4,0.0,0.8,0.6,D,W,L,L,L,L,W,L,M,M,5.0,DLLWM,WLLLM,4,3,0,0,0,0,0,0,0,0,-1.4,-0.4,0.2,0.2,-0.8,-2.4,-1.6,-0.8,2.0,-0.4
43,2017-09-10,Setubal,Sp Braga,2,0,H,5,9,3,4,2,8,0,0,3,3,0,0,3,5,4,5,8.0,9.2,8.2,10.6,3.2,2.8,3.2,4.2,14.8,12.6,3.8,4.0,4.4,4.8,1.2,1.8,0.2,0.0,0.6,1.2,D,L,D,W,L,W,D,L,M,M,5.0,DDLDM,LWWLM,3,6,0,0,0,0,0,0,0,0,-0.2,0.0,-0.6,-0.6,-0.2,-1.4,0.0,-1.4,-0.6,-0.8
44,2017-09-11,Aves,Belenenses,2,1,H,13,7,4,4,4,3,17,18,2,3,0,0,2,2,7,7,8.4,7.8,11.6,10.0,2.6,3.2,5.2,5.6,12.2,15.6,3.0,5.0,3.0,4.0,1.2,1.8,0.4,0.2,0.2,0.8,L,D,L,L,D,W,L,L,M,M,5.0,LLDLM,DLWLM,1,4,0,0,0,0,0,0,0,0,-1.0,-1.0,-0.6,-0.6,-3.2,-2.2,-2.6,-2.4,0.0,1.0
45,2017-09-15,Pacos Ferreira,Setubal,1,0,H,5,9,3,4,5,4,17,12,4,3,0,0,5,5,7,4,8.166666666666666,7.5,8.666666666666666,8.333333333333334,3.3333333333333335,3.1666666666666665,3.8333333333333335,3.3333333333333335,10.5,12.333333333333334,3.6666666666666665,3.5,4.166666666666667,5.0,2.0,1.5,0.16666666666666666,0.16666666666666666,0.5,1.0,D,W,D,D,L,D,D,L,L,D,6.0,DDLDL,WDDLD,3,6,0,0,0,0,0,0,0,0,-0.3333333333333333,0.16666666666666666,-0.5,-0.5,-0.5,-0.8333333333333334,-0.5,-0.16666666666666666,-0.5,-1.5
46,2017-09-16,Boavista,Benfica,2,1,H,6,13,4,9,3,11,15,19,2,1,0,0,3,12,6,3,6.0,13.5,8.333333333333334,6.0,2.1666666666666665,7.333333333333333,2.6666666666666665,2.3333333333333335,10.5,14.5,3.1666666666666665,5.833333333333333,4.333333333333333,2.6666666666666665,1.3333333333333333,1.0,0.0,0.0,0.5,2.1666666666666665,L,W,W,D,L,W,L,W,L,W,6.0,LWLLL,WDWWW,3,13,0,0,1,0,1,0,0,0,-0.5,1.5,-1.6666666666666667,-1.6666666666666667,-2.3333333333333335,7.5,-0.5,5.0,-1.1666666666666667,3.1666666666666665
47,2017-09-16,Maritimo,Aves,2,1,H,7,11,5,6,3,7,18,12,3,2,0,0,5,4,2,8,6.666666666666667,9.166666666666666,6.666666666666667,10.833333333333334,2.8333333333333335,2.8333333333333335,1.6666666666666667,5.0,13.666666666666666,13.0,3.1666666666666665,3.1666666666666665,4.833333333333333,3.0,1.0,1.3333333333333333,0.0,0.3333333333333333,2.0,0.6666666666666666,W,W,W,L,W,L,L,D,W,L,6.0,WWWLW,WLLDL,12,4,0,0,0,0,0,0,0,0,0.5,-0.6666666666666666,1.3333333333333333,1.3333333333333333,0.0,-1.6666666666666667,1.1666666666666667,-2.1666666666666665,-1.6666666666666667,0.16666666666666666
48,2017-09-16,Sp Lisbon,Tondela,2,0,H,8,1,4,0,3,4,14,20,2,3,0,0,13,8,3,7,10.5,9.333333333333334,6.833333333333333,9.333333333333334,6.333333333333333,4.833333333333333,2.6666666666666665,4.166666666666667,14.333333333333334,15.166666666666666,5.0,4.333333333333333,3.3333333333333335,4.0,1.3333333333333333,1.5,0.0,0.0,2.5,0.8333333333333334,W,D,W,W,W,L,W,L,W,D,6.0,WWWWW,DWLLD,15,5,1,1,0,0,0,0,0,0,1.6666666666666667,0.16666666666666666,1.6666666666666667,1.6666666666666667,3.6666666666666665,0.0,3.6666666666666665,0.6666666666666666,1.6666666666666667,0.3333333333333333
49,2017-09-17,Belenenses,Estoril,2,1,H,12,14,7,7,6,4,18,18,4,3,0,1,3,7,9,10,7.666666666666667,9.5,10.5,10.166666666666666,3.3333333333333335,4.0,5.333333333333333,4.0,16.0,11.666666666666666,4.666666666666667,3.3333333333333335,4.0,5.666666666666667,2.0,2.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,1.0,L,L,D,L,L,W,W,W,L,L,6.0,LDLWL,LLWWL,4,6,0,0,0,0,0,0,0,0,-1.0,-0.5,-0.3333333333333333,-0.3333333333333333,-2.8333333333333335,-0.6666666666666666,-2.0,0.0,0.6666666666666666,-2.3333333333333335
50,2017-09-17,Rio Ave,Porto,1,2,A,5,8,2,5,2,4,10,24,5,4,1,0,6,12,3,0,7.0,15.666666666666666,7.5,7.166666666666667,3.0,6.5,2.8333333333333335,1.8333333333333333,14.333333333333334,11.0,3.0,7.333333333333333,4.833333333333333,2.8333333333333335,2.0,1.3333333333333333,0.16666666666666666,0.0,1.6666666666666667,2.5,L,W,D,W,W,W,W,W,W,W,6.0,LDWWW,WWWWW,10,15,1,0,0,0,1,1,0,0,0.5,2.0,-0.8333333333333334,-0.8333333333333334,-0.5,8.5,0.16666666666666666,4.666666666666667,-1.8333333333333333,4.5
